Hparam	Feature	Model	Reaction-Set	Silhouette	Calinski	Dunn
common_best_hparam	reaction-subsystem	rnn	Reaction-Set-5	-0.05522051847420332	8.866722487568733	0.5934487141719494
common_best_hparam	reaction-subsystem	rnn	Reaction-Set-6	0.7321425071237657	2756.8718725233102	1.4272907940753503
common_best_hparam	reaction-subsystem	rnn	Reaction-Set-7	-0.013775637292577345	6.854023502474787	0.1427864013839012
common_best_hparam	reaction-subsystem	rnn	Reaction-Set-8	-0.1536728051833727	11.970254352696541	0.4036872888318899
common_best_hparam	reaction-subsystem	rnn	Reaction-Set-9	-0.2121911210693481	8.533253924744699	0.41963551853736236
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-1	-0.029498549793624516	6.810245599904859	0.3948068521617938
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-2	-0.12268703272624135	8.87447253120338	0.5570347549434854
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-3	0.5449449673144502	511.59091495997296	0.569378296129953
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-4	-0.10114160859481623	2.053786348373005	0.17430887538812187
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-5	-0.22652846062527715	5.612188441822386	0.2614351578921804
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-6	-0.22909225043607023	2.9097056152006027	0.20871180609490278
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-7	-0.04405635245805284	6.204944248076319	0.14877519785234158
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-8	-0.001862378862450893	18.76838398896164	0.4593577936022249
common_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-9	0.7726279574108066	1224.581256033255	1.1936944072360423
common_best_hparam	subsystem	rnn	Reaction-Set-1	0.3782326240957676	842.5852192366143	1.7421058066694317
common_best_hparam	subsystem	rnn	Reaction-Set-2	-0.005347837568551192	24.01219124211298	3.3193538553246924
common_best_hparam	subsystem	rnn	Reaction-Set-3	-0.15887948868432536	2.9691123888318804	2.085385822938776
common_best_hparam	subsystem	rnn	Reaction-Set-4	0.024937162216722986	43.29629709146469	0.5667156507842267
common_best_hparam	subsystem	rnn	Reaction-Set-5	-0.04278547283569901	3.387432626302447	2.3978423868156677
common_best_hparam	subsystem	rnn	Reaction-Set-6	0.6719194014426162	1061.0005491002632	4.810332869679224
common_best_hparam	subsystem	rnn	Reaction-Set-7	-0.09374652041138527	9.929628275709167	0.688133786288688
common_best_hparam	subsystem	rnn	Reaction-Set-8	-0.07334389063115496	6.589817965494762	2.6818533991176134
common_best_hparam	subsystem	rnn	Reaction-Set-9	-0.20756473527017388	5.492010559829762	2.7765234340333267
common_best_hparam	subsystem	rnn_delta	Reaction-Set-1	-0.1458107150566761	5.2322812214595205	1.4596887297516332
common_best_hparam	subsystem	rnn_delta	Reaction-Set-2	-0.18159301747897777	10.707961536199257	4.793552570540734
common_best_hparam	subsystem	rnn_delta	Reaction-Set-3	0.6810661665496772	1313.3682653231467	7.065969010121956
common_best_hparam	subsystem	rnn_delta	Reaction-Set-4	-0.204326745716582	1.9534002440166658	0.7289352903348947
common_best_hparam	subsystem	rnn_delta	Reaction-Set-5	-0.1959894432519234	4.250398652459726	1.7460797578661205
common_best_hparam	subsystem	rnn_delta	Reaction-Set-6	-0.29997778752712545	1.0043982135631455	1.9935077250164923
common_best_hparam	subsystem	rnn_delta	Reaction-Set-7	-0.12729958063559915	5.680222585819713	0.900080108409398
common_best_hparam	subsystem	rnn_delta	Reaction-Set-8	-0.03638102875767405	6.973320432542155	3.205242097602983
common_best_hparam	subsystem	rnn_delta	Reaction-Set-9	0.6479098259657057	522.7186243888731	3.003098139298503
different_best_hparam	reaction	rnn	Reaction-Set-1	0.514980254951483	51.096800910995576	0.29507409786843053
different_best_hparam	reaction	rnn	Reaction-Set-2	0.31473073107572014	81.29679189442243	0.6233520446949967
different_best_hparam	reaction	rnn	Reaction-Set-3	0.3721112232235442	358.10252993382045	1.027341785064898
different_best_hparam	reaction	rnn	Reaction-Set-4	0.6699690238991196	116.41858390582993	0.36595387764184056
different_best_hparam	reaction	rnn	Reaction-Set-5	0.4385966768320217	42.89278822949326	0.2906032131558221
different_best_hparam	reaction	rnn	Reaction-Set-6	0.4931266377547103	317.592728176485	1.482309817623711
different_best_hparam	reaction	rnn	Reaction-Set-7	0.521521903615677	43.98410208478929	0.3293032648064317
different_best_hparam	reaction	rnn	Reaction-Set-8	0.35234122477694163	95.87301867843381	0.6438669777231611
different_best_hparam	reaction	rnn	Reaction-Set-9	0.26686990601530836	168.08842425833643	0.675142175398603
different_best_hparam	reaction	rnn_delta	Reaction-Set-1	0.15535567818892387	5.014637278155584	0.1569781050242552
different_best_hparam	reaction	rnn_delta	Reaction-Set-2	-0.05565161717008303	10.803056338116663	0.57087826545676
different_best_hparam	reaction	rnn_delta	Reaction-Set-3	-0.12725751857072273	5.047826701201803	0.5913754081702954
different_best_hparam	reaction	rnn_delta	Reaction-Set-4	0.07742826666458921	5.830350285640175	0.25141310613146317
different_best_hparam	reaction	rnn_delta	Reaction-Set-5	-0.08378320433492237	5.103246840680339	0.26465842100187575
different_best_hparam	reaction	rnn_delta	Reaction-Set-6	0.1342738996717266	7.709039262086663	0.21064379818562706
different_best_hparam	reaction	rnn_delta	Reaction-Set-7	0.07556347150037294	24.214017045926578	0.3352105522944015
different_best_hparam	reaction	rnn_delta	Reaction-Set-8	-0.0024821361516243236	11.326161047277614	0.24415655074850556
different_best_hparam	reaction	rnn_delta	Reaction-Set-9	-0.05134600656761929	4.718774063804042	0.4061712039958281
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-1	0.5142717611193237	51.73728124796052	0.2810558726888518
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-2	0.31445621353335784	81.5822941736333	0.618383911513396
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-3	0.37203278463173484	360.8348523117341	1.0228655265910542
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-4	0.6703631883650801	118.44269162752003	0.35922072134735733
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-5	0.4450894882779673	42.717007512823464	0.28829490152259946
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-6	0.4941705912163054	322.41689172788966	1.486529121386797
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-7	0.5236337179766813	44.910829702056304	0.3255775519722483
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-8	0.35227240729363674	96.52314644823407	0.6480079016856413
different_best_hparam	reaction-subsystem	rnn	Reaction-Set-9	0.26714751828769584	168.48868090265523	0.6725356716145952
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-1	0.15696725936466233	5.089322103895138	0.1521250762599318
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-2	-0.055733975774870104	10.840485870714394	0.5669660613601896
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-3	-0.1288984210161795	4.958510820411476	0.58387124330984
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-4	0.07644949428809066	5.810716571323078	0.24413955143140212
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-5	-0.08649731313424296	5.026252028458387	0.2617630306574187
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-6	0.1352300906878512	7.754709580125679	0.20988429810658876
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-7	0.0775292431324981	23.99919407272545	0.3306018379526042
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-8	-0.0024617530296409474	11.251975022615033	0.2418505126442072
different_best_hparam	reaction-subsystem	rnn_delta	Reaction-Set-9	-0.05237482203085983	4.720646442074121	0.4038884354181452
different_best_hparam	subsystem	rnn	Reaction-Set-1	0.49570077661066914	58.524795322877296	0.8787852005753103
different_best_hparam	subsystem	rnn	Reaction-Set-2	0.24989658114486815	100.80373985581592	4.888233141220488
different_best_hparam	subsystem	rnn	Reaction-Set-3	0.31250276080258255	390.6601392614858	6.89194849265217
different_best_hparam	subsystem	rnn	Reaction-Set-4	0.5632718676852929	156.16240134487308	1.590429783484489
different_best_hparam	subsystem	rnn	Reaction-Set-5	0.38894657926197346	33.06296707331914	2.2340856796852493
different_best_hparam	subsystem	rnn	Reaction-Set-6	0.3119747558066826	63.99465038480678	1.8135616775502348
different_best_hparam	subsystem	rnn	Reaction-Set-7	0.4701929918998415	56.67920265717364	1.649286918763499
different_best_hparam	subsystem	rnn	Reaction-Set-8	0.3597108604551788	80.7294563583396	5.462388513712873
different_best_hparam	subsystem	rnn	Reaction-Set-9	0.193580579066582	156.30181230119067	5.5029665573672215
different_best_hparam	subsystem	rnn_delta	Reaction-Set-1	0.1839619362497817	6.064908406502137	0.5728613211748249
different_best_hparam	subsystem	rnn_delta	Reaction-Set-2	-0.07517402330911234	13.328040150113859	4.849067182025907
different_best_hparam	subsystem	rnn_delta	Reaction-Set-3	-0.17689093324297822	2.297112794517338	3.640898392844506
different_best_hparam	subsystem	rnn_delta	Reaction-Set-4	0.02101485026635657	5.187284577270613	0.974188084616742
different_best_hparam	subsystem	rnn_delta	Reaction-Set-5	-0.11559650403447705	2.558248352586644	1.7459743641120804
different_best_hparam	subsystem	rnn_delta	Reaction-Set-6	0.1266659542418386	9.419107630630686	1.9956353848173183
different_best_hparam	subsystem	rnn_delta	Reaction-Set-7	0.04426439977794381	15.175373954080793	1.5216442086461912
different_best_hparam	subsystem	rnn_delta	Reaction-Set-8	-0.02748556944742609	6.701906323883736	1.765513720277244
different_best_hparam	subsystem	rnn_delta	Reaction-Set-9	0.027375211794684568	4.639648198091798	2.6330385831739003
